# The data in this file were provided by Tyrell Conway's laboratory at
# OUMCF.  Samples were collected during a classic glucose-lactose
# diauxie experiment.  E. coli cells were grown in minimal medium
# containing 0.05% glucose and 0.15% lactose.  The dataset can be
# approximately divided into growth phases as follows:
# Timepoints 1-5 show logarithmic growth on glucose; time points 6-10
# reflect the diauxic lag phase, when cells shift from growth on
# glucose to growth on lactose; time points 11-14 reflect logarithmic
# growth on lactose; and time points 15-17 were taken during
# stationary phase.  Control values were obtained by averaging data
# from 12 hybridization experiments using samples from the early
# logarithmic growth phase.  A publication describing the results is
# available: Chang et al., Mol Microbiol. 2002 Jul;45(2):289-306.  See
# also http://www.ou.edu/microarray/oumcf/growth_trans.htm.
#
#BNUM	GENE	Timept 1	Timept 2	Timept 3	Timept 4	Timept 5	Timept 6	Timept 7	Timept 8	Timept 9	Timept 10	Timept 11	Timept 12	Timept 13	Timept 14	Timept 15	Timept 16	Timept 17
b3630	rfaP	-0.420070027	-0.199670791	0.512237933	0.39588704	-0.075105654	0.31874658	0.318361372	-0.133761284	0.176609373	0.047370457	0.015290506	-0.25794415	0.052942782	-0.066140876	0.029278527	-0.025954817	-0.200611072
b3631	rfaG	-0.342349497	-0.114512739	0.317516289	0.328612012	0.014372033	-0.031953388	-0.017936026	-0.056040754	-0.072878768	0.088851243	-0.068134968	-0.18022362	-0.122544725	-0.161316431	0.097174956	0.118675534	-0.122890541
b3632	rfaQ	0.263762604	0.609696225	-0.049223837	0.244653258	0.268826069	0.482077354	1.428495732	0.692343301	0.147124348	0.031579394	0.04328623	-0.611998988	0.717061116	-0.075012561	-0.921288524	-1.963590164	0.494636758
b3633	kdtA	-0.465152044	0.027566132	0.238295499	0.468077774	-0.154820305	0.080742741	0.542924725	-0.021327537	-0.184223632	0.168050616	0.387575478	-0.374793165	-0.048182673	-0.438656645	0.019095368	0.339915035	-0.133268922
b3634	kdtB	0	0	0	0	0	0.015220255	0.036293619	0	0	0	0	0	0	0	0	0	0
b3635	mutM	-0.059783598	-0.065549919	-0.011297294	-0.023026515	-0.067752403	-0.061948556	-0.052273096	-0.166292362	-0.067511333	-0.003002809	-0.053870159	-0.076966735	-0.11723704	-0.021387177	0.044681991	-0.020670222	-0.273784946
b3636	rpmG	-0.108116647	-0.021233838	0.19295572	0.60778811	0.846199123	0.227052105	-0.869706852	-1.255114074	-0.216233378	0.135883296	0.918040418	0.700752019	0.900171258	0.668489321	-1.247961675	-1.748471357	-1.559141474
b3637	rpmB	-0.211984633	0.091672889	0.262220345	0.524982182	0.334450028	-0.542591332	-2.097098709	-2.101052672	-1.179481351	-0.115502421	0.710445082	0.56706482	0.438376051	0.226179662	-1.856570664	-2.224552403	-2.294864547
b3638	radC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3639	dfp	-0.042850261	0.021149916	0.091789431	0.073167963	-0.099937436	0.032812606	0.028432492	-0.086025746	-0.074045578	-0.037554284	0.132257498	0.000897715	-0.034865878	0.006832995	-0.061617254	-0.228480796	-0.365348015
b3640	dut	-0.170780407	-0.203170424	0.038866947	-0.083450568	-0.048371072	0.469719379	0.563867511	0.408038218	0.480899986	0.21945753	0.182413215	-0.064242004	0.116880857	-0.226931756	0.379741784	0.175394328	-0.079424837
b3641	ttk	-0.115443962	-0.172200774	0.110678263	0.032651117	-0.165368133	-0.526520389	-0.695876855	-0.375955017	-0.705141026	-0.378345326	0.094760965	-0.142119859	-0.165638347	-0.360450473	-0.6071311	-0.59173139	-0.998160747
b3642	pyrE	-0.155214903	-0.08936161	0.06161328	0.190076662	-0.281400101	0.244125648	0.34797544	0.017882926	-0.279585586	-0.292661287	0.187743052	-0.220097036	-0.060889483	-0.113903974	0.258015719	0.240207115	-0.193060287
b3643	rph	-0.121843366	0.000456941	0.089466612	0.096595448	-0.128493685	-0.224972575	0.001480157	-0.184008876	-0.183861923	-0.229452155	-0.004358563	0.031075056	-0.096942157	-0.035378467	-0.244846113	-0.488588875	-0.40770131
b3644	yicC	-0.024248584	0.097893825	0.090020095	0.193960636	-0.104873651	-0.017382682	-0.020698929	-0.121017188	-0.079397311	-0.230825916	-0.170251151	-0.454115366	-0.328203071	-0.290339253	-0.138137469	-0.14108544	-0.367789169
b3645	dinD	-0.171345104	-0.073279885	0.073650983	0.077602448	-0.274915134	0.085401841	0.043749956	0.073558564	0.046870413	0.049028502	0.222623987	0.000352324	0.001706353	0.079798535	0.238266921	0.022003069	-0.091315521
b3646	yicG	-0.261943597	-0.295008771	-0.092457799	-0.133412725	0.142926096	0.089978483	-0.149285519	0.186036989	0.037238125	0.03178939	-0.109197854	-0.24624699	-0.519037784	-0.310122383	-0.04644175	-0.15563442	-0.400903978
b3647	yicF	-0.367862315	-0.124528289	0.136582131	0.266693443	-0.145595513	0.129756316	0.135976131	-0.023795808	-0.322362201	-0.109176272	0.40614528	0.11714591	0.189032976	0.038616796	-0.151401731	-0.193701764	-0.540142479
b3648	gmk	-0.16032951	-0.08456558	0.377891337	0.311829832	-0.117664087	-0.266230181	-0.447387823	-0.073211397	-0.067422915	-0.374780678	0.174543933	-0.081437013	0.038442336	-0.103724909	0.025321701	0.293293494	0.048777285
b3649	rpoZ	-0.094145251	-0.121507923	0.165157802	0.05066511	-0.12793755	-0.430144642	-0.254577397	-0.29823504	-0.295781484	-0.03715365	0.225731253	0.025544521	0.215995421	0.050696796	0.00717082	-0.11126078	-0.203919118
b3650	spoT	-0.238914094	0.013809708	0.107663713	0.000130342	-0.147188267	-0.295511648	-0.065550792	-0.148868948	-0.096025454	0.079839054	-0.171870473	-0.397688329	-0.421102703	-0.288527325	-0.067541787	0.269562157	-0.396790103
b3651	trmH	-0.107981297	-0.031815887	0.056067878	-0.066547662	0.010287965	-0.163062672	-0.358414797	-0.405747593	-0.21592893	-0.124246005	0.113529855	-0.109295718	-0.096855705	-0.325213837	-0.673947381	-0.644694555	-0.777344213
b3652	recG	-0.308184845	-0.278146364	0.079963846	-0.049751235	-0.179020272	-0.609690197	-0.701444782	-0.655526492	-0.608949421	-0.339535781	0.133112242	-0.157941426	0.011039339	-0.319369165	-0.372653841	-0.44858339	-0.713190352
b3653	gltS	-0.279665158	-0.148706992	0.078584216	0.108650056	-0.041822374	0.114748423	0.294311687	0.144268842	-0.004374242	0.267750285	-0.096378903	-0.379944031	-0.346534399	-0.371197139	0.013692042	0.087775173	-0.166967832
b3654	yicE	-0.09407209	0.093623975	0.153896311	0.094167996	0.088885214	0.03623587	0.143272915	-0.007839012	-0.057195374	0.083337591	-0.025966423	-0.255885756	-0.064592181	-0.168210176	-0.178292068	-0.095917355	-0.151960402
b3655	yicH	0.092616724	-0.202460197	-0.27065945	-0.428917381	-0.034061885	-0.293229346	-0.197480139	0.046304903	-0.264133047	-0.244641682	-0.089440046	-0.090770025	-0.232578317	-0.255900758	-0.192465044	-0.067803094	-0.217304747
b3656	yicI	0.236616464	0.019108513	-0.139174843	-0.046286733	-0.220038609	-0.302577189	-0.31912745	0.108859539	-0.291907887	-0.178918166	-0.190463298	0.049726034	0.186751637	0.036210091	-0.01145533	-0.168421717	0.044771343
b3657	yicJ	-0.123522431	0.018690573	0.085077038	0.110529789	-0.050275735	-0.017232006	0.019109531	0.035534909	0.077667897	0.10605202	-0.061775764	-0.2060568	-0.111200871	-0.200542383	-0.120540941	-0.003360372	-0.111507177
b3659	yicK	-0.082192428	-0.039116381	-0.064207243	-0.03118792	-0.017792172	0.061079678	0.040890308	0.197981332	-0.179601716	0.066271251	0.269134455	0.039347986	0.05596015	-0.04465118	-0.130811641	0.065526948	-0.100421333
b3660	yicL	-0.231790084	-0.026449265	0.099335077	0.117538678	-0.04119874	-0.231802486	-0.118090637	-0.567269241	-0.200811549	0.146991405	-0.546716894	-0.693779288	-0.770843011	-0.658137296	-0.372200216	-0.339961168	-0.63644621
b3661	nlpA	-0.025198107	0.093199595	0.214518344	0.670525595	-0.079765673	0.426050659	0.555705791	0.208851872	-0.496183163	-0.504477932	0.333469135	-0.643934149	-0.229458513	-0.54305041	-0.119599228	-0.123040702	-0.448183542
b3662	yicM	0.152323412	0.04056477	-0.151004288	0.006957584	0.159862001	0.15395909	0.738933465	0.382438421	0.256025443	-0.055953052	-0.346755427	-0.635055109	-0.090428677	-0.569488027	-0.521277933	-0.800030657	0.005367807
b3663	yicN	-0.295599948	-0.23991248	-0.106120345	0.057430978	0.197678702	-0.010662332	0.021503297	0.113869843	-0.081491787	0.070461414	0.038047799	-0.227948289	-0.494568363	-0.331507989	-0.143020281	-0.011917757	-0.449357799
b3664	yicO	-0.15739269	-0.126964725	-0.021318358	-0.137941426	-0.037217814	-0.051716484	-0.004473689	0.103397951	-0.189659863	-0.020140634	0.27271449	0.069887855	-0.099759537	-0.009038697	-0.131217763	0.041062422	-0.245749378
b3665	yicP	-0.193841729	-0.12819784	-0.108521959	-0.073401485	-0.162368773	-0.138683805	-0.099985602	0.163420182	-0.261473734	-0.17137556	0.229836913	0.134361228	-0.152911141	0.006722908	-0.006291334	0.069076995	-0.415009262
b3666	uhpT	-0.239596527	0.168476611	0.186739456	0.382791509	0.251073168	0.188200803	0.690076202	0.804814003	0.441575752	0.233024704	0.189291533	-0.068394279	-0.09962493	0.089178393	0.487327784	0.654143585	0.234998487
b3667	uhpC	-0.154558757	0.221654315	0.199764845	0.694226	0.24962316	0.7073946	0.971517789	0.678259923	0.199891422	0.018349586	-0.01192347	-0.277834395	-0.102740086	-0.317546363	0.167013247	0.265166162	-0.177728012
b3668	uhpB	-0.062175275	0	0.034209606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3669	uhpA	-0.227515354	-0.007846083	0.18963707	0.258836518	-0.019625986	0.26062128	0.627221146	0.462917824	0	0.149288388	0	-0.065389477	-0.1424532	-0.053702665	0	0.080045208	-0.008056398
b3670	ilvN	-0.382216173	-0.262197335	0.174764358	0.328426804	-0.228453247	0.557592013	0.50702724	0.497569487	0.140808594	0.246069796	0.320464961	-0.107220623	0.177878645	0.392141158	0.419262906	0.179594481	-0.025498894
b3671	ilvB	-0.167191357	-0.093819677	0.115139916	0.174929889	-0.059172528	0.4758236	0.333714697	1.029989845	0.476466651	0.502158388	1.223301479	0.100938675	0.926967597	0.848652065	0.268924584	0.299706732	0.340125351
b3672	ivbL	-0.155729381	-0.02644139	0.109812461	0.076931009	0.041743467	0	0.008955319	0.318544831	0.120996574	0.49437398	0.303779984	0.138769497	-0.070667227	0.297413351	0.475911066	0.707360795	0
b3673	emrD	-0.454572643	-0.065682918	0.167419416	0.129681839	-0.165057653	0.073627364	0.124928238	0.129280189	-0.205860204	-0.000199961	-0.146471618	-0.461938288	-0.539002011	-0.331769768	-0.062534085	-0.066047228	-0.40460521
b3674	yidF	0.210810304	0.082040845	-0.184905014	-0.232894295	0.199983613	-0.23173094	-0.034513914	-0.537918343	0.079133771	0.217857727	-0.883456593	-0.441451728	-0.622469195	-0.425323816	-0.261269298	-0.195165887	-0.41797768
b3675	yidG	-0.153383134	-0.18944202	-0.282974643	-0.453702466	-0.132749495	-0.476779422	-0.319836626	-0.061682746	-0.249106885	-0.041193479	-0.085760392	-0.165911411	-0.370687365	-0.182614307	-0.161391023	-0.015068598	-0.253424482
b3676	yidH	-0.435512507	-0.263076686	0.000516876	0.075509473	-0.053683149	-0.040868241	0.064306238	0.265243741	0.144318882	0.156507962	0.108994561	-0.084223244	-0.343407105	-0.138473425	0.194272208	0.235094051	-0.025948477
b3677	yidI	-0.29196605	-0.190121483	-0.15547141	0.127185567	-0.001500132	0.533250903	0.668540027	0.275552125	-0.153847356	-0.14615477	-0.033122362	-0.154626114	-0.25099	-0.292807172	-0.092470283	-0.056274487	-0.025414523
b3678	yidJ	-0.36305179	-0.123870662	0.149755597	0.151801388	-0.404076764	-0.149171223	-0.406964567	-0.608775047	-0.603059529	-0.365326577	0.364497287	0.216899796	0.275161063	0.189008324	-0.481501545	-0.600908427	-0.764526024
b3679	yidK	-0.190957608	0.027814975	0.1271823	0.044465337	-0.021886637	0.00908632	-0.030012191	-0.096550697	-0.093565855	0.083797633	-0.382610078	-0.577595771	-0.641008679	-0.437720058	-0.16836018	-0.129145381	-0.530968104
b3680	yidL	0.178179805	0.091058635	-0.252645189	-0.289018391	0.179058827	-0.295182743	-0.03143054	-0.432427829	-0.020646467	0.180838761	-0.739618222	-0.295701963	-0.52139687	-0.298780281	-0.185827258	-0.042971497	-0.240022794
b3681	glvG	-0.007950321	0.102903315	-0.12061047	0.212913382	0.469487852	0.701891207	0.95684475	0.570519449	0.493778089	0.339884278	0.173312769	-0.431504617	-0.179262471	-0.395274092	-0.105945846	0.094219252	0.070791809
b3682	glvB	-0.02988657	0.095059063	0.051580955	0.215035013	0.195380872	0.41929818	0.371007083	0.510661984	0.177965528	0.141729119	0.080957355	-0.200935219	-0.239494941	-0.157904801	0.023093923	0.247793844	-0.013760238
b3683	glvC	0.251321444	0.31241896	-0.086814928	0.309524346	0.77635456	0.525275998	0.699189108	0.47349037	0.029284318	0.255336222	-0.338437159	-0.691210293	-0.81528113	-0.747372548	-0.499272227	0.031156347	-0.416351753
b3684	yidP	0.167349432	0.033172068	-0.215255991	-0.315577243	0.169874201	-0.455125677	-0.221528894	-0.618222648	-0.069064818	0.17266114	-0.811249975	-0.353563327	-0.471337605	-0.258496508	-0.100027668	-0.042819007	-0.262039177
b3685	yidE	-0.016044372	0.065686841	0.094636457	0.037802432	-0.00301803	0.000174425	0.098850633	-0.019202236	-0.111484332	0.023902426	-0.28852991	-0.481933967	-0.465819628	-0.398270818	-0.192655312	-0.118069547	-0.444500142
b3686	ibpB	0	0	0	0	0	0.173697801	0	0	0	0	0	0	0	0	0	0	0
b3687	ibpA	-0.163785954	0.035189182	-0.210704605	0.437228872	0.003191377	1.094886862	1.25832312	0.29260864	-0.722410326	-0.448722595	-0.512408444	-0.940504281	-0.315888769	-0.781681063	-0.688405868	-0.299159176	-1.056290812
b3688	yidQ	0	0	0	0	0	0	0	0.306144573	0.01934261	0.012514511	0.055662075	0	0	0	0.073917671	0.210802273	0
b3689	yidR	-0.295746842	-0.199297101	0.043057408	-0.115510223	-0.104264362	-0.070903957	-0.117184378	0.134025495	-0.073238254	0.112071576	0.236868468	0.03239838	-0.223692226	-0.050163522	0.141408394	0.268897477	-0.119399359
b3690	yidS	-0.241256564	-0.187059295	-0.06575585	-0.139156384	-0.054409806	-0.095412048	0.084622477	0.174640225	0.040738407	-0.029703356	0.153311728	-0.025970768	-0.297204464	-0.054063168	0.015707082	0.082287327	-0.22757235
b3691	dgoT	-0.252479427	0.047272727	0.162337552	0.105365457	-0.018094925	0.069714672	0.11150668	-0.004216531	-0.012366842	0.219777175	-0.165723259	-0.357238508	-0.346588613	-0.178830575	0.194409971	0.198018609	-0.174041446
b3692	dgoA	-0.12314609	0	0	0.020008958	-3.71E-05	0	0.041848413	0	0	0.150153475	0	0	-0.038083935	0	0	0.057447352	0
b3693	dgoK	-0.40558067	-0.269535925	-0.028879742	-0.172206817	-0.155293966	-0.083471531	-0.048189026	0.156610063	-0.039098191	0.071078652	0.12648996	0.140817114	-0.259676183	-0.020918372	-0.002196935	0.17285178	-0.195065941
b3694	dgoR	0.209258748	-0.069582779	-0.32769721	-0.55396152	0.107396497	-0.385020508	-0.237573013	-0.573534915	-0.054479349	0.148818307	-0.82415887	-0.246253153	-0.55384301	-0.354572513	-0.268481295	-0.056654136	-0.429342492
b3695	dgoR	-0.010672325	0	0	0	0	0.392886428	0	0.261333856	0	0	0.046634887	0.161936769	0	0.001226044	0.086443551	0.044457972	0
b3696	yidX	-0.140634429	-0.10276819	-0.047501782	0.094005564	-0.319499383	0.153445288	-0.033046588	-0.451777104	-0.905185416	-0.641652654	0.280545244	-0.032276568	-0.128900509	-0.190622455	-1.21214195	-1.209600595	-1.404795534
b3697	yidA	-0.158449086	-0.134220935	-0.069876309	-0.147262436	-0.075778373	-0.383538327	-0.164614419	-0.039272854	-0.447875051	-0.192817637	0.442768626	0.155515326	0.421626906	0.058494993	-0.337245787	-0.227212827	-0.171640423
b3698	yidB	-0.285635202	-0.130554609	0.070119939	0.057688957	-0.079266985	-0.039126338	0.139483623	0.647469064	0.091981464	0.122358931	0.413510397	0.173921133	-0.231072494	0.069971509	0.582088395	0.936440598	0.518562062
b3699	gyrB	-0.323447173	-0.184573246	0.085372719	0.074389233	-0.148272275	-0.291629675	-0.616479927	-0.419381388	-0.525677445	-0.349583386	0.193007294	-0.186478823	0.180906755	-0.389052454	-0.112699532	0.155883803	-0.044908291
b3700	recF	-0.137306494	0.008797852	0.045368518	-0.032160091	-0.03756196	0.061987444	-0.041068621	-0.036381539	0.093300866	-0.021759087	0.108550529	-0.163567132	-0.181025205	-0.21922067	-0.180635263	-0.346159822	-0.380377199
b3701	dnaN	0.164168013	0.065507631	-0.541175037	-1.248123987	0.18527304	-0.565851544	-0.182891243	-0.616918755	-0.020854046	0.300698158	-0.521373101	0.211715605	-0.351719649	-0.079984372	-0.179055622	0.402857705	-0.109773108
b3702	dnaA	-0.018734071	-0.025980105	0.012272898	-0.082399344	0.001126798	-0.055153636	0.03487117	-0.067735496	0.012380269	0.02402349	0.107655034	0.006522908	-0.123214275	-0.034976109	-0.088082477	-0.081159069	-0.299986311
b3703	rpmH	-0.11527273	-0.045428762	0.059317354	0.066830841	0.146361881	-0.785099572	-0.929515649	-1.066332678	-0.57097784	0.002269926	0.358624614	0.28984113	0.563664502	0.183400678	-0.586499705	-0.388837871	-0.393787695
b3704	rnpA	0.004884202	0.044737821	0.224184205	0.384398184	0.083834577	-0.019914978	-0.027801035	-0.161455117	-0.354676292	-0.043180182	-0.021511471	-0.220469701	0.005773762	-0.284317647	-0.330277223	-0.250669646	-0.619268641
b3705	yidC	-0.094556003	0.009336401	-0.054246425	-0.164343087	-0.016636325	-0.05994605	0.16943735	0.425472666	-0.213432893	-0.094822256	0.351842966	0.14644316	0.120163266	-0.070289773	-0.479126926	-0.555399144	-0.253433459
b3706	trmE	0.054275875	0.013257561	-0.253462535	-0.544241949	-0.040966514	-0.531319392	-0.171071697	-0.468166875	-0.262460536	0.052063039	-0.391975774	-0.325967154	-0.232131079	-0.293217661	-0.428123413	0.020404573	-0.270383379
b3707	tnaL	0	0	0	0	0	0.541707691	0	0	0.19431491	0	0.298586303	0	0	0.137500626	0.111061532	0	0
b3708	tnaA	-0.067504601	0	0	0	0	1.252812174	0.125135134	0.02213564	0.262233381	0.214568977	0.871823629	0	0	0.297086307	0.297572238	0	0
b3709	tnaB	0.053218353	0.093103277	-0.029643998	0.032157513	0.101512669	0.219473441	0.266400992	0.438683831	0.048144588	0.067749688	-0.153542363	-0.396942949	-0.44751974	-0.386936718	-0.107002981	0.285701069	-0.180835253
b3710	yidY	0.078591041	-0.093141513	-0.268604436	-0.439273913	0.064405132	-0.26142686	-0.174334206	-0.192127573	-0.095911623	0.047779553	-0.247581619	0.026102921	-0.294931636	-0.000407859	0.034619471	0.112793794	-0.253440277
b3711	yidZ	-0.062724621	0.015303509	-0.000761785	-0.111017463	0.224847659	-0.09707684	-0.007832657	-0.442523591	0.078697398	0.218733462	-0.480448467	0.184640886	-0.318806638	-0.077567479	0.233073427	0.26681375	-0.039124306
b3712	yieE	0.672784517	0.440123821	0.164354303	0.364511565	0.164972641	-0.761511586	-0.532230703	0.401219364	-0.102338218	-0.365506973	0.155993473	0.672706593	1.457608224	0.779440284	0.505935048	0.063746146	0.880083295
b3713	yieF	-0.134055352	-0.077199922	0.057485822	-0.058233868	0.099222473	0.030440479	-0.057676027	0.079266462	-0.143361924	0.132519226	0.262724248	0.025959528	-0.050915204	-0.06992595	-0.228862605	0.029868001	-0.211376018
b3714	yieG	-0.201239954	0.081789436	0.252343827	0.149826602	-0.077448699	-0.116499503	-0.111729426	-0.252432275	-0.135074604	-0.036143592	-0.46071378	-0.544872443	-0.452978423	-0.504032421	-0.118295326	-0.176822832	-0.251195182
b3715	yieH	0.0193387	-0.018978645	0.023881898	0.027624383	0.004980546	-0.245740251	0.270337771	0.101574883	0.329392507	-0.552271692	-0.345289832	-0.566955457	-0.216034724	-0.815920361	-0.84929539	-1.382390649	-0.394632981
b3716	yieI	-0.132665877	-0.003377886	0	0	-0.009556885	0	0	0.015402928	0	0.004009457	0	0.120550296	-0.047603723	0.036170231	0.158012915	0.313786319	0
b3717	yieJ	-0.392618296	-0.229335055	0.052079231	0.314378411	-0.18374024	0.171139835	0.484464553	0.497004054	0.203054281	0.137706438	0.162797131	-0.109884909	-0.225458825	-0.094164987	0.211498617	0.257376665	0.061905271
b3718	yieK	-0.12010092	-0.20176443	-0.087892794	-0.215544738	0.081022257	0.026379121	0.13203933	-0.004675161	0.121757243	0.049839249	-0.016889791	-0.119650442	-0.201936192	-0.092808979	-0.021643663	0.08602349	-0.047410568
b3719	yieL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3720	yieC	-0.134711625	-0.075036338	-0.092407819	-0.157814493	0.061715161	0.04170059	0.129276867	0.274895808	-0.121674206	0.029332038	0.306121876	0.140095447	0.101333678	0.089671029	-0.081702142	0.166486496	-0.060898911
b3721	bglB	-0.006957042	0	0	0	0	0.053085935	0.068953228	0	0.024050374	0.192603882	0	0	0	0	0	0.12172353	0
b3722	bglF	-0.179028303	-0.049740312	0.011795488	0	-0.055919312	0	0	0	0	0	0	-0.016902426	-0.093966149	-0.005215614	0	0	0
b3723	bglG	0	0	0	0	0	0	0	0	0.003576782	0.140479371	0	0	0	0	0	0	0
b3724	phoU	0.349906603	0.213562083	-0.289436162	0.36771393	0.598022288	0.47868024	0.503367076	0.736076544	0.981316305	0.0376333	0.081209236	-0.039921516	0.493803322	0.192069442	-0.176478884	-1.920031509	0.668213031
b3725	pstB	-0.281686092	-0.260037021	0.409592836	0.294120814	-0.125592951	0.269254524	-0.079495667	-0.535023242	0.127509381	0.263957605	0.329511603	0.409318097	0.131350366	0.161569584	-0.410572852	-0.324024419	-0.685251478
b3726	pstA	-0.320364532	-0.175104557	0.270721031	0.148231942	-0.19725554	-0.118880145	-0.022660974	-0.034055789	0.205642471	0.362838332	0.187043305	0.405985347	-0.065878547	0.190855042	0.236785709	0.19335316	-0.100905576
b3727	pstC	-0.06438731	0.218004829	0.000855315	-0.028491482	-0.088602466	-0.044481794	0.120492978	-0.00083236	-0.097479993	-0.157294982	-0.148260966	-0.239744371	-0.378147163	-0.307388851	-0.206578504	-0.379226589	-0.518398858
b3728	pstS	-0.16265089	-0.201976176	0.244220327	0.104889644	0.167955548	-0.616152265	-0.62880762	-0.385923716	0.009340946	-0.100793505	0.449177974	0.236475946	0.217102196	-0.134341227	-0.375503975	-0.47307181	-0.808250174
b3729	glmS	-0.138172126	-0.082915173	0.075833652	-0.053600589	0.057387048	-0.057279507	-0.29770541	-0.392496504	-0.228391156	-0.295110899	-0.068957875	-0.062331596	-0.092626193	-0.112596535	-0.188640936	-0.019793139	-0.270197622
b3730	glmU	-0.159877685	-0.051263983	0.085709713	0.020112261	0.439477634	-0.013560066	-0.212502275	-0.377221552	0.34420892	-0.358282224	-0.049633734	-0.294350158	-0.162373192	-0.350484568	-0.499619608	-0.390650268	-0.397851017
